"PACIFIC Exchange Rate Service"
"ISO4217","Jul.Day","YYYY/MM/DD","Wdy","Data"
"MXN/USD",2460020,"2023/03/16","Thu",18.949
"MXN/USD",2460021,"2023/03/17","Fri",18.878
"MXN/USD",2460024,"2023/03/20","Mon",18.853
"MXN/USD",2460025,"2023/03/21","Tue",18.676
"MXN/USD",2460026,"2023/03/22","Wed",18.525
"MXN/USD",2460027,"2023/03/23","Thu",18.542
"MXN/USD",2460028,"2023/03/24","Fri",18.556
"MXN/USD",2460031,"2023/03/27","Mon",18.370
"MXN/USD",2460032,"2023/03/28","Tue",18.265
"MXN/USD",2460033,"2023/03/29","Wed",18.121
"MXN/USD",2460034,"2023/03/30","Thu",18.104
"MXN/USD",2460035,"2023/03/31","Fri",18.034
"MXN/USD",2460038,"2023/04/03","Mon",18.067
"MXN/USD",2460039,"2023/04/04","Tue",18.101
"MXN/USD",2460040,"2023/04/05","Wed",18.284
"MXN/USD",2460041,"2023/04/06","Thu",18.251
"MXN/USD",2460045,"2023/04/10","Mon",18.179
"MXN/USD",2460046,"2023/04/11","Tue",18.171
"MXN/USD",2460047,"2023/04/12","Wed",18.076
"MXN/USD",2460048,"2023/04/13","Thu",18.031
"MXN/USD",2460049,"2023/04/14","Fri",18.054
"MXN/USD",2460052,"2023/04/17","Mon",18.069
"MXN/USD",2460053,"2023/04/18","Tue",18.047
"MXN/USD",2460054,"2023/04/19","Wed",18.064
"MXN/USD",2460055,"2023/04/20","Thu",18.036
"MXN/USD",2460056,"2023/04/21","Fri",17.997
"MXN/USD",2460059,"2023/04/24","Mon",18.001
"MXN/USD",2460060,"2023/04/25","Tue",18.063
"MXN/USD",2460061,"2023/04/26","Wed",18.109
"MXN/USD",2460062,"2023/04/27","Thu",18.077
"MXN/USD",2460063,"2023/04/28","Fri",18.001
"MXN/USD",2460066,"2023/05/01","Mon",17.939
"MXN/USD",2460067,"2023/05/02","Tue",18.001
"MXN/USD",2460068,"2023/05/03","Wed",17.916
"MXN/USD",2460069,"2023/05/04","Thu",17.930
"MXN/USD",2460070,"2023/05/05","Fri",17.808
"MXN/USD",2460073,"2023/05/08","Mon",17.808
"MXN/USD",2460074,"2023/05/09","Tue",17.775
"MXN/USD",2460075,"2023/05/10","Wed",17.610
"MXN/USD",2460076,"2023/05/11","Thu",17.624
"MXN/USD",2460077,"2023/05/12","Fri",17.609
"MXN/USD",2460080,"2023/05/15","Mon",17.541
"MXN/USD",2460081,"2023/05/16","Tue",17.471
"MXN/USD",2460082,"2023/05/17","Wed",17.590
"MXN/USD",2460083,"2023/05/18","Thu",17.723
"MXN/USD",2460084,"2023/05/19","Fri",17.702
"MXN/USD",2460088,"2023/05/23","Tue",17.962
"MXN/USD",2460089,"2023/05/24","Wed",17.819
"MXN/USD",2460090,"2023/05/25","Thu",17.831
"MXN/USD",2460091,"2023/05/26","Fri",17.672
"MXN/USD",2460094,"2023/05/29","Mon",17.567
"MXN/USD",2460095,"2023/05/30","Tue",17.632
"MXN/USD",2460096,"2023/05/31","Wed",17.698
"MXN/USD",2460097,"2023/06/01","Thu",17.573
"MXN/USD",2460098,"2023/06/02","Fri",17.505
"MXN/USD",2460101,"2023/06/05","Mon",17.488
"MXN/USD",2460102,"2023/06/06","Tue",17.434
"MXN/USD",2460103,"2023/06/07","Wed",17.351
"MXN/USD",2460104,"2023/06/08","Thu",17.391
"MXN/USD",2460105,"2023/06/09","Fri",17.297
"MXN/USD",2460108,"2023/06/12","Mon",17.291
"MXN/USD",2460109,"2023/06/13","Tue",17.236
"MXN/USD",2460110,"2023/06/14","Wed",17.142
"MXN/USD",2460111,"2023/06/15","Thu",17.164
"MXN/USD",2460112,"2023/06/16","Fri",17.087
"MXN/USD",2460115,"2023/06/19","Mon",17.106
"MXN/USD",2460116,"2023/06/20","Tue",17.176
"MXN/USD",2460117,"2023/06/21","Wed",17.156
"MXN/USD",2460118,"2023/06/22","Thu",17.169
"MXN/USD",2460119,"2023/06/23","Fri",17.179
"MXN/USD",2460122,"2023/06/26","Mon",17.137
"MXN/USD",2460123,"2023/06/27","Tue",17.090
"MXN/USD",2460124,"2023/06/28","Wed",17.080
"MXN/USD",2460125,"2023/06/29","Thu",17.114
"MXN/USD",2460126,"2023/06/30","Fri",17.115
"MXN/USD",2460130,"2023/07/04","Tue",17.035
"MXN/USD",2460131,"2023/07/05","Wed",17.015
"MXN/USD",2460132,"2023/07/06","Thu",17.217
"MXN/USD",2460133,"2023/07/07","Fri",17.132
"MXN/USD",2460136,"2023/07/10","Mon",17.070
"MXN/USD",2460137,"2023/07/11","Tue",17.079
"MXN/USD",2460138,"2023/07/12","Wed",16.873
"MXN/USD",2460139,"2023/07/13","Thu",16.889
"MXN/USD",2460140,"2023/07/14","Fri",16.811
"MXN/USD",2460143,"2023/07/17","Mon",16.797
"MXN/USD",2460144,"2023/07/18","Tue",16.745
"MXN/USD",2460145,"2023/07/19","Wed",16.756
"MXN/USD",2460146,"2023/07/20","Thu",16.832
"MXN/USD",2460147,"2023/07/21","Fri",16.941
"MXN/USD",2460150,"2023/07/24","Mon",16.848
"MXN/USD",2460151,"2023/07/25","Tue",16.900
"MXN/USD",2460152,"2023/07/26","Wed",16.873
"MXN/USD",2460153,"2023/07/27","Thu",16.770
"MXN/USD",2460154,"2023/07/28","Fri",16.680
"MXN/USD",2460157,"2023/07/31","Mon",16.724
"MXN/USD",2460158,"2023/08/01","Tue",16.848
"MXN/USD",2460159,"2023/08/02","Wed",16.987
"MXN/USD",2460160,"2023/08/03","Thu",17.298
"MXN/USD",2460161,"2023/08/04","Fri",17.091
"MXN/USD",2460165,"2023/08/08","Tue",17.155
"MXN/USD",2460166,"2023/08/09","Wed",17.086
"MXN/USD",2460167,"2023/08/10","Thu",16.971
"MXN/USD",2460168,"2023/08/11","Fri",17.006
"MXN/USD",2460171,"2023/08/14","Mon",17.063
"MXN/USD",2460172,"2023/08/15","Tue",17.124
"MXN/USD",2460173,"2023/08/16","Wed",17.088
"MXN/USD",2460174,"2023/08/17","Thu",17.115
"MXN/USD",2460175,"2023/08/18","Fri",17.055
"MXN/USD",2460178,"2023/08/21","Mon",17.027
"MXN/USD",2460179,"2023/08/22","Tue",16.926
"MXN/USD",2460180,"2023/08/23","Wed",16.828
"MXN/USD",2460181,"2023/08/24","Thu",16.811
"MXN/USD",2460182,"2023/08/25","Fri",16.775
"MXN/USD",2460185,"2023/08/28","Mon",16.740
"MXN/USD",2460186,"2023/08/29","Tue",16.825
"MXN/USD",2460187,"2023/08/30","Wed",16.749
"MXN/USD",2460188,"2023/08/31","Thu",16.867
"MXN/USD",2460189,"2023/09/01","Fri",17.086
"MXN/USD",2460193,"2023/09/05","Tue",17.339
"MXN/USD",2460194,"2023/09/06","Wed",17.559
"MXN/USD",2460195,"2023/09/07","Thu",17.537
"MXN/USD",2460196,"2023/09/08","Fri",17.549
"MXN/USD",2460199,"2023/09/11","Mon",17.407
"MXN/USD",2460200,"2023/09/12","Tue",17.287
"MXN/USD",2460201,"2023/09/13","Wed",17.151
"MXN/USD",2460202,"2023/09/14","Thu",17.114
"MXN/USD",2460203,"2023/09/15","Fri",17.078
"MXN/USD",2460206,"2023/09/18","Mon",17.129
"MXN/USD",2460207,"2023/09/19","Tue",17.084
"MXN/USD",2460208,"2023/09/20","Wed",17.030
"MXN/USD",2460209,"2023/09/21","Thu",17.182
"MXN/USD",2460210,"2023/09/22","Fri",17.149
"MXN/USD",2460213,"2023/09/25","Mon",17.360
"MXN/USD",2460214,"2023/09/26","Tue",17.463
"MXN/USD",2460215,"2023/09/27","Wed",17.676
"MXN/USD",2460216,"2023/09/28","Thu",17.624
"MXN/USD",2460217,"2023/09/29","Fri",17.407
"MXN/USD",2460221,"2023/10/03","Tue",17.862
"MXN/USD",2460222,"2023/10/04","Wed",17.979
"MXN/USD",2460223,"2023/10/05","Thu",18.199
"MXN/USD",2460224,"2023/10/06","Fri",18.242
"MXN/USD",2460228,"2023/10/10","Tue",18.023
"MXN/USD",2460229,"2023/10/11","Wed",17.842
"MXN/USD",2460230,"2023/10/12","Thu",17.927
"MXN/USD",2460231,"2023/10/13","Fri",18.001
"MXN/USD",2460234,"2023/10/16","Mon",17.958
"MXN/USD",2460235,"2023/10/17","Tue",17.971
"MXN/USD",2460236,"2023/10/18","Wed",18.196
"MXN/USD",2460237,"2023/10/19","Thu",18.277
"MXN/USD",2460238,"2023/10/20","Fri",18.267
"MXN/USD",2460241,"2023/10/23","Mon",18.173
"MXN/USD",2460242,"2023/10/24","Tue",18.235
"MXN/USD",2460243,"2023/10/25","Wed",18.320
"MXN/USD",2460244,"2023/10/26","Thu",18.227
"MXN/USD",2460245,"2023/10/27","Fri",18.074
"MXN/USD",2460248,"2023/10/30","Mon",18.035
"MXN/USD",2460249,"2023/10/31","Tue",18.031
"MXN/USD",2460250,"2023/11/01","Wed",17.926
"MXN/USD",2460251,"2023/11/02","Thu",17.587
"MXN/USD",2460252,"2023/11/03","Fri",17.408
"MXN/USD",2460255,"2023/11/06","Mon",17.531
"MXN/USD",2460256,"2023/11/07","Tue",17.493
"MXN/USD",2460257,"2023/11/08","Wed",17.516
"MXN/USD",2460258,"2023/11/09","Thu",17.571
"MXN/USD",2460259,"2023/11/10","Fri",17.726
"MXN/USD",2460263,"2023/11/14","Tue",17.393
"MXN/USD",2460264,"2023/11/15","Wed",17.341
"MXN/USD",2460265,"2023/11/16","Thu",17.261
"MXN/USD",2460266,"2023/11/17","Fri",17.226
"MXN/USD",2460269,"2023/11/20","Mon",17.130
"MXN/USD",2460270,"2023/11/21","Tue",17.187
"MXN/USD",2460271,"2023/11/22","Wed",17.197
"MXN/USD",2460272,"2023/11/23","Thu",17.182
"MXN/USD",2460273,"2023/11/24","Fri",17.121
"MXN/USD",2460276,"2023/11/27","Mon",17.127
"MXN/USD",2460277,"2023/11/28","Tue",17.152
"MXN/USD",2460278,"2023/11/29","Wed",17.213
"MXN/USD",2460279,"2023/11/30","Thu",17.395
"MXN/USD",2460280,"2023/12/01","Fri",17.224
"MXN/USD",2460283,"2023/12/04","Mon",17.407
"MXN/USD",2460284,"2023/12/05","Tue",17.429
"MXN/USD",2460285,"2023/12/06","Wed",17.278
"MXN/USD",2460286,"2023/12/07","Thu",17.412
"MXN/USD",2460287,"2023/12/08","Fri",17.367
"MXN/USD",2460290,"2023/12/11","Mon",17.424
"MXN/USD",2460291,"2023/12/12","Tue",17.337
"MXN/USD",2460292,"2023/12/13","Wed",17.344
"MXN/USD",2460293,"2023/12/14","Thu",17.281
"MXN/USD",2460294,"2023/12/15","Fri",17.220
"MXN/USD",2460297,"2023/12/18","Mon",17.214
"MXN/USD",2460298,"2023/12/19","Tue",17.079
"MXN/USD",2460299,"2023/12/20","Wed",17.074
"MXN/USD",2460300,"2023/12/21","Thu",17.061
"MXN/USD",2460301,"2023/12/22","Fri",16.965
"MXN/USD",2460306,"2023/12/27","Wed",16.936
"MXN/USD",2460307,"2023/12/28","Thu",16.921
"MXN/USD",2460308,"2023/12/29","Fri",16.917
"MXN/USD",2460312,"2024/01/02","Tue",17.033
"MXN/USD",2460313,"2024/01/03","Wed",17.049
"MXN/USD",2460314,"2024/01/04","Thu",17.042
"MXN/USD",2460315,"2024/01/05","Fri",16.916
"MXN/USD",2460318,"2024/01/08","Mon",16.837
"MXN/USD",2460319,"2024/01/09","Tue",16.936
"MXN/USD",2460320,"2024/01/10","Wed",16.991
"MXN/USD",2460321,"2024/01/11","Thu",16.973
"MXN/USD",2460322,"2024/01/12","Fri",16.862
"MXN/USD",2460325,"2024/01/15","Mon",16.894
"MXN/USD",2460326,"2024/01/16","Tue",17.158
"MXN/USD",2460327,"2024/01/17","Wed",17.287
"MXN/USD",2460328,"2024/01/18","Thu",17.202
"MXN/USD",2460329,"2024/01/19","Fri",17.119
"MXN/USD",2460332,"2024/01/22","Mon",17.139
"MXN/USD",2460333,"2024/01/23","Tue",17.324
"MXN/USD",2460334,"2024/01/24","Wed",17.184
"MXN/USD",2460335,"2024/01/25","Thu",17.219
"MXN/USD",2460336,"2024/01/26","Fri",17.159
"MXN/USD",2460339,"2024/01/29","Mon",17.213
"MXN/USD",2460340,"2024/01/30","Tue",17.188
"MXN/USD",2460341,"2024/01/31","Wed",17.169
"MXN/USD",2460342,"2024/02/01","Thu",17.125
"MXN/USD",2460343,"2024/02/02","Fri",17.141
"MXN/USD",2460346,"2024/02/05","Mon",17.168
"MXN/USD",2460347,"2024/02/06","Tue",17.053
"MXN/USD",2460348,"2024/02/07","Wed",17.056
"MXN/USD",2460349,"2024/02/08","Thu",17.118
"MXN/USD",2460350,"2024/02/09","Fri",17.092
"MXN/USD",2460353,"2024/02/12","Mon",17.075
"MXN/USD",2460354,"2024/02/13","Tue",17.192
"MXN/USD",2460355,"2024/02/14","Wed",17.113
"MXN/USD",2460356,"2024/02/15","Thu",17.065
"MXN/USD",2460357,"2024/02/16","Fri",17.058
"MXN/USD",2460361,"2024/02/20","Tue",17.047
"MXN/USD",2460362,"2024/02/21","Wed",17.058
"MXN/USD",2460363,"2024/02/22","Thu",17.122
"MXN/USD",2460364,"2024/02/23","Fri",17.116
"MXN/USD",2460367,"2024/02/26","Mon",17.105
"MXN/USD",2460368,"2024/02/27","Tue",17.066
"MXN/USD",2460369,"2024/02/28","Wed",17.098
"MXN/USD",2460370,"2024/02/29","Thu",17.063
"MXN/USD",2460371,"2024/03/01","Fri",17.019
"MXN/USD",2460374,"2024/03/04","Mon",16.980
"MXN/USD",2460375,"2024/03/05","Tue",16.939
"MXN/USD",2460376,"2024/03/06","Wed",16.876
"MXN/USD",2460377,"2024/03/07","Thu",16.876
"MXN/USD",2460378,"2024/03/08","Fri",16.809
"MXN/USD",2460381,"2024/03/11","Mon",16.809
"MXN/USD",2460382,"2024/03/12","Tue",16.821
"MXN/USD",2460383,"2024/03/13","Wed",16.725
"MXN/USD",2460384,"2024/03/14","Thu",16.694
"MXN/USD",2460385,"2024/03/15","Fri",16.705
"MXN/USD",2460388,"2024/03/18","Mon",16.796
"MXN/USD",2460389,"2024/03/19","Tue",16.862
"MXN/USD",2460390,"2024/03/20","Wed",16.771
"MXN/USD",2460391,"2024/03/21","Thu",16.753
"MXN/USD",2460392,"2024/03/22","Fri",16.746
"MXN/USD",2460395,"2024/03/25","Mon",16.705
"MXN/USD",2460396,"2024/03/26","Tue",16.677
"MXN/USD",2460397,"2024/03/27","Wed",16.567
"MXN/USD",2460398,"2024/03/28","Thu",16.599
"MXN/USD",2460402,"2024/04/01","Mon",16.621
"MXN/USD",2460403,"2024/04/02","Tue",16.584
"MXN/USD",2460404,"2024/04/03","Wed",16.557
"MXN/USD",2460405,"2024/04/04","Thu",16.533
"MXN/USD",2460406,"2024/04/05","Fri",16.478
"(C) 2024 Prof. Werner Antweiler, UBC"
